395.28	9200.00
396.58	9231.58
397.88	9263.16
399.18	9294.74
400.49	9326.32
401.80	9357.89
403.10	9389.47
404.40	9421.05
405.70	9452.63
407.02	9484.21
408.32	9515.79
409.62	9547.37
410.92	9578.95
412.24	9610.53
413.54	9642.11
414.84	9673.68
416.15	9705.26
417.46	9736.84
418.76	9768.42
420.07	9800.00
421.38	9800.00
422.68	9800.00
423.98	9800.00
425.30	9800.00
426.60	9800.00
427.91	9800.00
429.22	9800.00
430.52	9800.00
431.83	9800.00
433.14	9800.00
434.44	9800.00
435.76	9800.00
437.06	9800.00
438.37	9800.00
439.68	9800.00
440.98	9800.00
442.30	9800.00
443.60	9800.00
444.91	9800.00
446.22	9800.00
447.53	9800.00
448.84	9800.00
450.15	9800.00
451.46	9800.00
452.76	9800.00
454.08	9800.00
455.38	9800.00
456.70	9800.00
458.00	9800.00
459.32	9800.00
460.63	9800.00
461.94	9800.00
463.25	9800.00
464.56	9800.00
465.87	9800.00
467.18	9800.00
468.49	9800.00
469.80	9800.00
471.12	9800.00
472.42	9800.00
473.74	9800.00
475.05	9800.00
476.36	9800.00
477.68	9800.00
478.99	9800.00
480.30	9800.00
481.61	9800.00
482.92	9800.00
484.24	9800.00
485.55	9800.00
486.86	9800.00
488.18	9800.00
489.49	9800.00
490.80	9800.00
492.12	9800.00
493.43	9800.00
494.74	9800.00
496.06	9800.00
497.37	9800.00
498.69	9800.00
500.00	9800.00
501.32	9800.00
502.63	9800.00
503.94	9800.00
505.26	9800.00
506.58	9800.00
507.89	9800.00
509.20	9800.00
510.52	9800.00
511.84	9800.00
513.15	9800.00
514.47	9800.00
515.79	9800.00
517.10	9800.00
518.42	9800.00
519.73	9800.00
521.05	9800.00
522.37	9800.00
523.68	9800.00
525.00	9800.00
526.32	9800.00
527.64	9800.00
528.95	9800.00
530.27	9800.00
531.59	9800.00
532.90	9800.00
534.22	9800.00
535.54	9800.00
536.86	9800.00
538.18	9800.00
539.50	9800.00
540.81	9800.00
542.13	9800.00
543.45	9800.00
544.77	9800.00
546.09	9800.00
547.41	9800.00
548.73	9800.00
550.05	9800.00
551.37	9800.00
552.69	9800.00
554.01	9800.00
555.33	9800.00
556.65	9800.00
557.97	9800.00
559.29	9800.00
560.61	9800.00
561.93	9800.00
563.25	9800.00
564.57	9800.00
565.89	9800.00
567.21	9800.00
568.54	9800.00
569.86	9800.00
571.18	9800.00
572.50	9800.00
573.82	9800.00
575.14	9800.00
576.47	9800.00
577.79	9800.00
579.11	9800.00
580.43	9800.00
581.76	9800.00
583.08	9800.00
584.40	9800.00
585.73	9800.00
587.05	9800.00
588.37	9800.00
589.70	9800.00
591.02	9800.00
592.34	9800.00
593.67	9800.00
594.99	9800.00
596.32	9800.00
597.64	9800.00
598.96	9800.00
600.29	9800.00
601.62	9800.00
602.94	9800.00
604.26	9800.00
605.59	9800.00
606.92	9800.00
608.24	9800.00
609.57	9800.00
610.89	9800.00
612.22	9800.00
613.54	9800.00
614.87	9800.00
616.19	9800.00
617.52	9800.00
618.85	9800.00
620.17	9800.00
621.50	9800.00
622.83	9800.00
624.16	9800.00
625.48	9800.00
626.81	9800.00
628.14	9800.00
629.46	9800.00
630.79	9800.00
632.12	9800.00
633.45	9800.00
634.78	9800.00
636.10	9800.00
637.43	9800.00
638.76	9800.00
640.09	9800.00
641.42	9800.00
642.75	9800.00
644.08	9800.00
645.40	9800.00
646.74	9800.00
648.07	9800.00
649.40	9800.00
650.72	9800.00
652.06	9800.00
653.38	9800.00
654.71	9800.00
656.04	9800.00
657.38	9800.00
658.70	9800.00
660.04	9800.00
661.36	9800.00
662.70	9800.00
664.03	9800.00
665.36	9800.00
666.69	9800.00
668.03	9800.00
669.36	9800.00
670.68	9800.00
672.02	9800.00
673.35	9800.00
674.68	9800.00
676.02	9800.00
677.34	9800.00
678.68	9800.00
680.02	9800.00
681.34	9800.00
682.68	9800.00
684.01	9800.00
685.34	9800.00
686.68	9800.00
688.01	9800.00
689.34	9800.00
690.68	9800.00
692.02	9800.00
693.34	9800.00
694.68	9800.00
696.02	9800.00
697.35	9800.00
698.68	9800.00
700.02	9800.00
701.36	9800.00
702.68	9800.00
704.03	9800.00
705.36	9800.00
706.70	9800.00
708.03	9800.00
709.36	9800.00
710.70	9800.00
712.04	9800.00
713.38	9800.00
714.71	9800.00
716.04	9800.00
717.38	9800.00
718.71	9800.00
720.06	9800.00
721.40	9800.00
722.72	9800.00
724.06	9800.00
725.40	9800.00
726.74	9800.00
728.08	9800.00
729.42	9800.00
730.76	9800.00
732.10	9800.00
733.43	9800.00
734.76	9800.00
736.10	9800.00
737.44	9800.00
738.79	9800.00
740.12	9800.00
741.46	9800.00
742.80	9800.00
744.14	9800.00
745.47	9800.00
746.82	9800.00
748.16	9800.00
749.50	9800.00
750.84	9800.00
752.18	9800.00
753.52	9800.00
754.86	9800.00
756.20	9800.00
757.54	9800.00
758.88	9800.00
760.21	9800.00
761.56	9800.00
762.90	9800.00
764.24	9800.00
765.58	9800.00
766.92	9800.00
768.26	9800.00
769.60	9800.00
770.95	9800.00
772.30	9800.00
773.64	9800.00
774.97	9800.00
776.32	9800.00
777.66	9800.00
779.00	9800.00
780.34	9800.00
781.69	9800.00
783.04	9800.00
784.38	9800.00
785.71	9800.00
787.06	9800.00
788.40	9800.00
789.75	9800.00
791.10	9800.00
792.44	9800.00
793.79	9800.00
795.12	9800.00
796.47	9800.00
797.82	9800.00
799.16	9800.00
800.50	9800.00
801.85	9800.00
803.20	9800.00
804.54	9800.00
805.88	9800.00
807.23	9800.00
808.58	9800.00
809.92	9800.00
811.26	9800.00
812.62	9800.00
813.96	9800.00
815.30	9800.00
816.66	9800.00
818.00	9800.00
819.34	9800.00
820.70	9800.00
822.04	9800.00
823.38	9800.00
824.74	9800.00
